stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
7144,57076,WB WILLOWBROOK DR FS 200 ST,WILLOWBROOK DR @ 200 ST,49.116842,-122.670229,ZN 99, ,0,
7145,57077,WB WILLOWBROOK DR NS 198 ST,WILLOWBROOK DR @ 198 ST,49.116871,-122.673698,ZN 99, ,0,
5336,55284,WB WILLOWBROOK DR FS 197 ST,WILLOWBROOK DR @ 197 ST,49.116898,-122.677644,ZN 99, ,0,
5337,55285,SB WILLOWBROOK DR AT 19600 BLOCK,WILLOWBROOK DR @ 19600 BLOCK,49.115185,-122.678809,ZN 99, ,0,
5338,55286,EB FRASER HWY FS LANGLEY BYPASS,FRASER HWY @ LANGLEY BYPASS,49.111321,-122.674403,ZN 99, ,0,
5339,55287,EB FRASER HWY FS PRODUCTION WAY,FRASER HWY @ PRODUCTION WAY,49.109829,-122.671075,ZN 99, ,0,
7147,57079,EB FRASER HWY FS 201A ST,FRASER HWY @ 201A ST,49.106342,-122.663390,ZN 99, ,0,
7095,57027,LANGLEY CENTRE BAY 3,LANGLEY CENTRE @ BAY 3,49.106256,-122.654258,ZN 99, ,0,
9463,58950,EB 104 AVE FS 158 ST,104 AVE @ 158 ST,49.191461,-122.783771,ZN 99, ,0,
8989,58590,EB FRASER HWY FS 196 ST,FRASER HWY @ 196 ST,49.113332,-122.678809,ZN 99, ,0,
10199,59605,SB 200 ST FS 64 AVE,200 ST @ 64 AVE,49.118494,-122.668743,ZN 99, ,0,
10256,59599,SB 200 ST FS 86 AVE,200 ST @ 86 AVE,49.158595,-122.668182,ZN 99, ,0,
10874,61028,SB 199A ST FS 96 AVE,199A ST @ 96 AVE,49.176466,-122.669453,ZN 99, ,0,
5667,55612,SURREY CENTRAL STN BAY 4,SURREY CENTRAL STN @ BAY 4,49.188850,-122.849361,ZN 99, ,0,
11312,60854,SB 200 ST FS 82 AVE,200 ST @ 82 AVE,49.151338,-122.668413,ZN 99, ,0,
11807,61711,CARVOLTH EXCHANGE BAY 3,CARVOLTH EXCHANGE @ BAY 3,49.160288,-122.660329,ZN 99, ,0,
11818,61724,SB 200 ST FS 84 AVE,200 ST @ 84 AVE,49.155166,-122.668314,ZN 99, ,0,
11847,61761,SB 202 ST AT 8900 BLOCK,202 ST @ 8900 BLOCK,49.164205,-122.660613,ZN 99, ,0,
7146,57078,EB FRASER HWY FS 200 ST,FRASER HWY @ 200 ST,49.107811,-122.666582,ZN 99, ,0,
5274,55222,EB 104 AVE FS 150 ST,104 AVE @ 150 ST,49.191359,-122.805799,ZN 99, ,0,
7141,57073,SB 200 ST FS 70 AVE,200 ST @ 70 AVE,49.129545,-122.668532,ZN 99, ,0,
5266,55214,EB 104 AVE FS WHALLEY BLVD,104 AVE @ WHALLEY BLVD,49.191475,-122.841080,ZN 99, ,0,
5268,55216,EB 104 AVE FS 140 ST,104 AVE @ 140 ST,49.191383,-122.833623,ZN 99, ,0,
5270,55218,EB 104 AVE FS 144 ST,104 AVE @ 144 ST,49.191438,-122.822383,ZN 99, ,0,
5272,55220,EB 104 AVE FS 148 ST,104 AVE @ 148 ST,49.191406,-122.811880,ZN 99, ,0,
5180,55128,GUILDFORD EXCHANGE BAY 1,GUILDFORD EXCHANGE @ BAY 1,49.191353,-122.803459,ZN 99, ,0,
5816,55761,EB 104 AVE FS 152 ST,104 AVE @ 152 ST,49.191386,-122.799852,ZN 99, ,0,
5817,55762,EB 104 AVE FS 154 ST,104 AVE @ 154 ST,49.191447,-122.794620,ZN 99, ,0,
5909,55854,EB 104 AVE FS 156 ST,104 AVE @ 156 ST,49.191485,-122.789033,ZN 99, ,0,
7125,57057,EB 96 AVE FS 186 ST,96 AVE @ 186 ST,49.176936,-122.706947,ZN 99, ,0,
7126,57058,EB 96 AVE FS 188 ST,96 AVE @ 188 ST,49.176923,-122.700367,ZN 99, ,0,
511,50507,WB E HASTINGS ST FS DUNLEVY AVE,E HASTINGS ST @ DUNLEVY AVE,49.281356,-123.095847,ZN 99, ,0,
3428,50185,WB E HASTINGS ST FS MAIN ST,E HASTINGS ST @ MAIN ST,49.281455,-123.100775,ZN 99, ,0,
8802,58393,WB HASTINGS ST FS DUTHIE AVE,HASTINGS ST @ DUTHIE AVE,49.280474,-122.954024,ZN 99, ,0,
737,50730,WB E HASTINGS ST FS NANAIMO ST,E HASTINGS ST @ NANAIMO ST,49.281242,-123.057254,ZN 99, ,0,
10208,59044,SB TOWER RD FS UNIVERSITY HIGH ST,TOWER RD @ UNIVERSITY HIGH ST,49.277133,-122.909375,ZN 99, ,0,
3429,50187,WB W HASTINGS ST FS ABBOTT ST,W HASTINGS ST @ ABBOTT ST,49.282221,-123.108043,ZN 99, ,0,
186,50186,WB W HASTINGS ST FS CARRALL ST,W HASTINGS ST @ CARRALL ST,49.281733,-123.105366,ZN 99, ,0,
1878,51864,WB UNIVERSITY DR W FS W CAMPUS RD,UNIVERSITY DR W @ W CAMPUS RD,49.281238,-122.928277,ZN 99, ,0,
971,50962,WB W HASTINGS ST FS HOMER ST,W HASTINGS ST @ HOMER ST,49.283926,-123.111570,ZN 99, ,0,
3129,53096,SFU TRANSIT EXCHANGE BAY 2,SFU TRANSIT EXCHANGE @ BAY 2,49.278484,-122.912790,ZN 99, ,0,
1876,51862,WB S CAMPUS RD FS SCIENCE RD,S CAMPUS RD @ SCIENCE RD,49.276557,-122.916031,ZN 99, ,0,
1877,51863,SFU TRANSPORTATION CENTRE BAY 1,SFU TRANSPORTATION CENTRE @ BAY 1,49.279957,-122.920119,ZN 99, ,0,
1879,51865,WB BURNABY MOUNTAIN PARKWAY AT CURTIS ST,BURNABY MOUNTAIN PARKWAY @ CURTIS ST,49.275447,-122.941479,ZN 99, ,0,
1880,51866,WB BURNABY MOUNTAIN PARKWAY AT BURNWOOD AVE,BURNABY MOUNTAIN PARKWAY @ BURNWOOD AVE,49.278164,-122.946822,ZN 99, ,0,
965,50956,WB E HASTINGS ST FS SKEENA ST,E HASTINGS ST @ SKEENA ST,49.281215,-123.028984,ZN 99, ,0,
966,50957,WB E HASTINGS ST FS CASSIAR ST,E HASTINGS ST @ CASSIAR ST,49.281267,-123.032823,ZN 99, ,0,
967,50958,WB E HASTINGS ST FS WINDERMERE ST,E HASTINGS ST @ WINDERMERE ST,49.281219,-123.036936,ZN 99, ,0,
503,50499,WB E HASTINGS ST FS COMMERCIAL DR,E HASTINGS ST @ COMMERCIAL DR,49.281362,-123.071174,ZN 99, ,0,
968,50959,WB E HASTINGS ST FS RENFREW ST,E HASTINGS ST @ RENFREW ST,49.281229,-123.044631,ZN 99, ,0,
969,50960,WB E HASTINGS ST FS KASLO ST,E HASTINGS ST @ KASLO ST,49.281226,-123.047423,ZN 99, ,0,
970,50961,WB E HASTINGS ST FS PENTICTON ST,E HASTINGS ST @ PENTICTON ST,49.281228,-123.052402,ZN 99, ,0,
738,50731,WB E HASTINGS ST FS TEMPLETON DR,E HASTINGS ST @ TEMPLETON DR,49.281260,-123.060231,ZN 99, ,0,
9104,58652,WB E HASTINGS ST FS LAKEWOOD DR,E HASTINGS ST @ LAKEWOOD DR,49.281270,-123.062205,ZN 99, ,0,
740,50733,WB E HASTINGS ST FS VICTORIA DR,E HASTINGS ST @ VICTORIA DR,49.281297,-123.066124,ZN 99, ,0,
504,50500,WB E HASTINGS ST FS MCLEAN DR,E HASTINGS ST @ MCLEAN DR,49.281378,-123.074606,ZN 99, ,0,
505,50501,WB E HASTINGS ST FS CLARK DR,E HASTINGS ST @ CLARK DR,49.281445,-123.077888,ZN 99, ,0,
506,50502,WB E HASTINGS ST FS GLEN DR,E HASTINGS ST @ GLEN DR,49.281111,-123.081789,ZN 99, ,0,
507,50503,WB E HASTINGS ST FS CAMPBELL AVE,E HASTINGS ST @ CAMPBELL AVE,49.281155,-123.085249,ZN 99, ,0,
508,50504,WB E HASTINGS ST FS HAWKS AVE,E HASTINGS ST @ HAWKS AVE,49.281200,-123.087667,ZN 99, ,0,
509,50505,WB E HASTINGS ST FS PRINCESS AVE,E HASTINGS ST @ PRINCESS AVE,49.281282,-123.092019,ZN 99, ,0,
510,50506,WB E HASTINGS ST FS JACKSON AVE,E HASTINGS ST @ JACKSON AVE,49.281321,-123.093904,ZN 99, ,0,
1387,58143,KOOTENAY LOOP BAY 8,KOOTENAY LOOP @ BAY 8,49.281027,-123.025048,ZN 99, ,0,
938,50930,EB W HASTINGS ST FS SEYMOUR ST,W HASTINGS ST @ SEYMOUR ST,49.284334,-123.112551,ZN 99, ,0,
942,50934,EB E HASTINGS ST FS MAIN ST-,E HASTINGS ST @ MAIN ST,49.281225,-123.099034,ZN 99, ,0,
959,50951,EB E HASTINGS ST FS RENFREW ST,E HASTINGS ST @ RENFREW ST,49.281012,-123.043299,ZN 99, ,0,
961,50953,EB E HASTINGS ST FS WINDERMERE ST,E HASTINGS ST @ WINDERMERE ST,49.281027,-123.035464,ZN 99, ,0,
962,50954,EB E HASTINGS ST FS CASSIAR ST,E HASTINGS ST @ CASSIAR ST,49.281014,-123.029969,ZN 99, ,0,
955,50947,EB E HASTINGS ST FS NANAIMO ST,E HASTINGS ST @ NANAIMO ST,49.281059,-123.055828,ZN 99, ,0,
8896,58372,EB HASTINGS ST FS INLET DR,HASTINGS ST @ INLET DR,49.280302,-122.957607,ZN 99, ,0,
1870,51856,EB HASTINGS ST FS DUTHIE AVE,HASTINGS ST @ DUTHIE AVE,49.280277,-122.952555,ZN 99, ,0,
1871,51857,EB BURNABY MOUNTAIN PARKWAY AT BURNWOOD AVE,BURNABY MOUNTAIN PARKWAY @ BURNWOOD AVE,49.277354,-122.946041,ZN 99, ,0,
1872,51858,EB BURNABY MOUNTAIN PARKWAY AT CURTIS ST,BURNABY MOUNTAIN PARKWAY @ CURTIS ST,49.275139,-122.941231,ZN 99, ,0,
951,50943,EB E HASTINGS ST FS COMMERCIAL DR,E HASTINGS ST @ COMMERCIAL DR,49.281110,-123.069698,ZN 99, ,0,
941,50933,EB E HASTINGS ST FS CARRALL ST,E HASTINGS ST @ CARRALL ST,49.281322,-123.103441,ZN 99, ,0,
940,50932,EB W HASTINGS ST NS ABBOTT ST,W HASTINGS ST @ ABBOTT ST,49.281983,-123.107580,ZN 99, ,0,
943,50935,EB E HASTINGS ST FS GORE AVE,E HASTINGS ST @ GORE AVE,49.281207,-123.096763,ZN 99, ,0,
944,50936,EB E HASTINGS ST FS JACKSON AVE,E HASTINGS ST @ JACKSON AVE,49.281112,-123.092955,ZN 99, ,0,
945,50937,EB E HASTINGS ST FS PRINCESS AVE,E HASTINGS ST @ PRINCESS AVE,49.281081,-123.090971,ZN 99, ,0,
946,50938,EB E HASTINGS ST FS HAWKS AVE,E HASTINGS ST @ HAWKS AVE,49.281005,-123.086654,ZN 99, ,0,
949,50941,EB E HASTINGS ST FS CLARK DR,E HASTINGS ST @ CLARK DR,49.281195,-123.076457,ZN 99, ,0,
952,50944,EB E HASTINGS ST FS VICTORIA DR,E HASTINGS ST @ VICTORIA DR,49.281080,-123.064979,ZN 99, ,0,
953,50945,EB E HASTINGS ST FS LAKEWOOD DR,E HASTINGS ST @ LAKEWOOD DR,49.281063,-123.061265,ZN 99, ,0,
954,50946,EB E HASTINGS ST FS TEMPLETON DR,E HASTINGS ST @ TEMPLETON DR,49.281098,-123.059289,ZN 99, ,0,
956,50948,EB E HASTINGS ST FS KAMLOOPS ST,E HASTINGS ST @ KAMLOOPS ST,49.281035,-123.054098,ZN 99, ,0,
957,50949,EB E HASTINGS ST FS SLOCAN ST,E HASTINGS ST @ SLOCAN ST,49.281041,-123.048668,ZN 99, ,0,
958,50950,EB E HASTINGS ST FS KASLO ST,E HASTINGS ST @ KASLO ST,49.281035,-123.046243,ZN 99, ,0,
960,50952,EB E HASTINGS ST FS LILLOOET ST,E HASTINGS ST @ LILLOOET ST,49.281041,-123.038301,ZN 99, ,0,
939,50931,EB W HASTINGS ST FS HOMER ST,W HASTINGS ST @ HOMER ST,49.283054,-123.110546,ZN 99, ,0,
947,50939,EB E HASTINGS ST FS CAMPBELL AVE,E HASTINGS ST @ CAMPBELL AVE,49.280957,-123.084231,ZN 99, ,0,
948,50940,EB E HASTINGS ST FS GLEN DR,E HASTINGS ST @ GLEN DR,49.280904,-123.080860,ZN 99, ,0,
1873,52806,SFU TRANSPORTATION CENTRE BAY 2,SFU TRANSPORTATION CENTRE @ BAY 2,49.279953,-122.919905,ZN 99, ,0,
1874,51860,SFU TRANSPORTATION CENTRE BAY 3,SFU TRANSPORTATION CENTRE @ BAY 3,49.280050,-122.918649,ZN 99, ,0,
950,58283,EB E HASTINGS ST FS MCLEAN DR,E HASTINGS ST @ MCLEAN DR,49.281223,-123.073621,ZN 99, ,0,
827,50820,NB FRASER ST FS E 65 AVE,FRASER ST @ E 65 AVE,49.212147,-123.090933,ZN 99, ,0,
828,50821,NB FRASER ST FS E 62 AVE,FRASER ST @ E 62 AVE,49.214241,-123.090903,ZN 99, ,0,
830,50823,NB FRASER ST FS E 57 AVE,FRASER ST @ E 57 AVE,49.218589,-123.090819,ZN 99, ,0,
831,50824,NB FRASER ST FS E 54 AVE,FRASER ST @ E 54 AVE,49.221260,-123.090756,ZN 99, ,0,
832,50825,NB FRASER ST FS E 52 AVE,FRASER ST @ E 52 AVE,49.223033,-123.090707,ZN 99, ,0,
834,50827,NB FRASER ST FS E 49 AVE,FRASER ST @ E 49 AVE,49.225766,-123.090643,ZN 99, ,0,
835,50828,NB FRASER ST FS E 47 AVE,FRASER ST @ E 47 AVE,49.227632,-123.090596,ZN 99, ,0,
836,50829,NB FRASER ST FS E 45 AVE,FRASER ST @ E 45 AVE,49.229442,-123.090556,ZN 99, ,0,
837,50830,NB FRASER ST FS E 43 AVE,FRASER ST @ E 43 AVE,49.231265,-123.090500,ZN 99, ,0,
840,50833,NB FRASER ST FS E 37 AVE,FRASER ST @ E 37 AVE,49.236772,-123.090324,ZN 99, ,0,
841,50834,NB FRASER ST FS E 35 AVE,FRASER ST @ E 35 AVE,49.238620,-123.090274,ZN 99, ,0,
842,50835,NB FRASER ST FS E 33 AVE,FRASER ST @ E 33 AVE,49.240636,-123.090202,ZN 99, ,0,
844,58955,NB FRASER ST FS E 31 AVE,FRASER ST @ E 31 AVE,49.242872,-123.090196,ZN 99, ,0,
845,50838,NB FRASER ST FS E 28 AVE,FRASER ST @ E 28 AVE,49.245869,-123.090107,ZN 99, ,0,
847,50840,NB FRASER ST FS E KING EDWARD AVE,FRASER ST @ E KING EDWARD AVE,49.248973,-123.089998,ZN 99, ,0,
848,50841,NB FRASER ST FS E 22 AVE,FRASER ST @ E 22 AVE,49.251282,-123.089924,ZN 99, ,0,
849,50842,NB FRASER ST FS E 19 AVE,FRASER ST @ E 19 AVE,49.253997,-123.089814,ZN 99, ,0,
850,50843,NB FRASER ST FS E 17 AVE,FRASER ST @ E 17 AVE,49.255774,-123.089737,ZN 99, ,0,
851,50844,NB FRASER ST FS E 14 AVE,FRASER ST @ E 14 AVE,49.258292,-123.089096,ZN 99, ,0,
852,50845,NB FRASER ST FS E 12 AVE,FRASER ST @ E 12 AVE,49.260077,-123.089055,ZN 99, ,0,
853,50846,NB FRASER ST FS E 10 AVE,FRASER ST @ E 10 AVE,49.261837,-123.089030,ZN 99, ,0,
8622,58145,WB KINGSWAY FS E BROADWAY,KINGSWAY @ E BROADWAY,49.263296,-123.099681,ZN 99, ,0,
177,50177,NB MAIN ST NS E 6 AVE,MAIN ST @ E 6 AVE,49.265339,-123.100685,ZN 99, ,0,
178,50178,NB MAIN ST FS E 5 AVE,MAIN ST @ E 5 AVE,49.266719,-123.100662,ZN 99, ,0,
179,50179,NB MAIN ST FS E 2 AVE,MAIN ST @ E 2 AVE,49.269455,-123.100505,ZN 99, ,0,
180,50180,NB MAIN ST FS INDUSTRIAL AVE,MAIN ST @ INDUSTRIAL AVE,49.270803,-123.100432,ZN 99, ,0,
181,50181,NB MAIN ST FS TERMINAL AVE,MAIN ST @ TERMINAL AVE,49.273395,-123.099831,ZN 99, ,0,
182,50182,NB MAIN ST FS NATIONAL AVE,MAIN ST @ NATIONAL AVE,49.275321,-123.099748,ZN 99, ,0,
184,50184,NB MAIN ST FS E GEORGIA ST,MAIN ST @ E GEORGIA ST,49.278968,-123.099607,ZN 99, ,0,
838,50831,NB FRASER ST FS E 41 AVE,FRASER ST @ E 41 AVE,49.233627,-123.090406,ZN 99, ,0,
11521,50822,NB FRASER ST FS E 60 AVE,FRASER ST @ E 60 AVE,49.215947,-123.090881,ZN 99, ,0,
839,50832,NB FRASER ST FS E 39 AVE,FRASER ST @ E 39 AVE,49.235102,-123.090364,ZN 99, ,0,
11251,61337,MARINE DRIVE STN BAY 1,MARINE DRIVE STATION LOOP @ BAY 1,49.209092,-123.116839,ZN 99, ,0,
2151,52131,EB SW MARINE DR FS MANITOBA ST,SW MARINE DR @ MANITOBA ST,49.212198,-123.109277,ZN 99, ,0,
2152,52132,EB SE MARINE DR FS ONTARIO ST,SE MARINE DR @ ONTARIO ST,49.212140,-123.106006,ZN 99, ,0,
2153,52133,EB SE MARINE DR FS MAIN ST,SE MARINE DR @ MAIN ST,49.210807,-123.101511,ZN 99, ,0,
2154,52134,EB SE MARINE DR FS PRINCE EDWARD ST,SE MARINE DR @ PRINCE EDWARD ST,49.210767,-123.097945,ZN 99, ,0,
2155,52135,EB SE MARINE DR FS SAINT GEORGE ST,SE MARINE DR @ SAINT GEORGE ST,49.210918,-123.093606,ZN 99, ,0,
5593,55538,NEWTON EXCHANGE BAY 1,NEWTON EXCHANGE @ BAY 1,49.133306,-122.841764,ZN 99, ,0,
5744,55689,EB 72 AVE FS 138 ST,72 AVE @ 138 ST,49.133508,-122.838027,ZN 99, ,0,
5937,55881,EB 72 AVE FS 140 ST,72 AVE @ 140 ST,49.133560,-122.833983,ZN 99, ,0,
6001,55945,EB 72 AVE FS 142 ST,72 AVE @ 142 ST,49.133595,-122.828395,ZN 99, ,0,
6015,55958,SB 144 ST FS 72 AVE,144 ST @ 72 AVE,49.133308,-122.823442,ZN 99, ,0,
6016,55959,SB 144 ST FS 70A AVE,144 ST @ 70A AVE,49.130624,-122.823422,ZN 99, ,0,
11692,61624,SB 144 ST FS 68B AVE,144 ST @ 68B AVE,49.127257,-122.823409,ZN 99, ,0,
11693,61625,SB 144 ST FS 67A AVE,144 ST @ 67A AVE,49.124838,-122.823411,ZN 99, ,0,
6018,55961,SB 144 ST FS 66 AVE,144 ST @ 66 AVE,49.122403,-122.823422,ZN 99, ,0,
6019,55962,SB 144 ST FS 64 AVE,144 ST @ 64 AVE,49.118506,-122.823407,ZN 99, ,0,
8357,58573,SB 144 ST AT 6200 BLOCK,144 ST @ 6200 BLOCK,49.115415,-122.823430,ZN 99, ,0,
6020,55963,SB 144 ST FS 60 AVE,144 ST @ 60 AVE,49.111368,-122.823478,ZN 99, ,0,
6021,55964,SB 144 ST NS 57 AVE,144 ST @ 57 AVE,49.106697,-122.823515,ZN 99, ,0,
6023,55966,NB 142 ST NS 60 AVE,142 ST @ 60 AVE,49.111602,-122.828776,ZN 99, ,0,
6024,55967,EB 60 AVE FS 144 ST,60 AVE @ 144 ST,49.111771,-122.822579,ZN 99, ,0,
6025,55968,EB 60 AVE FS 146 ST,60 AVE @ 146 ST,49.111758,-122.817289,ZN 99, ,0,
6026,55969,EB 60 AVE FS 148 ST,60 AVE @ 148 ST,49.111724,-122.811740,ZN 99, ,0,
6027,55970,EB 60 AVE FS 150 ST,60 AVE @ 150 ST,49.111688,-122.806050,ZN 99, ,0,
6124,56066,SB 152 ST FS 60 AVE,152 ST @ 60 AVE,49.111268,-122.801165,ZN 99, ,0,
6125,56067,SB 152 ST FS PANORAMA DR,152 ST @ PANORAMA DR,49.107963,-122.801175,ZN 99, ,0,
6039,55982,EB 58 AVE FS 176A ST,58 AVE @ 176A ST,49.107720,-122.732784,ZN 99, ,0,
5310,55258,SB 177B ST NS 56A AVE,177B ST @ 56A AVE,49.105445,-122.730386,ZN 99, ,0,
5311,55259,EB HWY 10 FS 177B ST,HWY 10 @ 177B ST,49.104048,-122.729694,ZN 99, ,0,
5312,55260,EB HWY 10 FS 180 ST,HWY 10 @ 180 ST,49.104022,-122.722935,ZN 99, ,0,
5313,55261,EB HWY 10 FS 182 ST,HWY 10 @ 182 ST,49.104054,-122.717863,ZN 99, ,0,
5314,55262,EB HWY 10 FS 184 ST,HWY 10 @ 184 ST,49.104031,-122.712195,ZN 99, ,0,
5315,55263,EB HWY 10 AT 18600 BLOCK,HWY 10 @ 18600 BLOCK,49.104050,-122.706512,ZN 99, ,0,
5316,55264,EB HWY 10 FS 188 ST,HWY 10 @ 188 ST,49.104051,-122.701101,ZN 99, ,0,
10613,60663,EB 56 AVE FS HWY 10,56 AVE @ HWY 10,49.104403,-122.687502,ZN 99, ,0,
5317,55265,EB 56 AVE NS PRODUCTION BLVD,56 AVE @ PRODUCTION BLVD,49.104360,-122.682581,ZN 99, ,0,
5318,55266,EB 56 AVE FS PRODUCTION WAY,56 AVE @ PRODUCTION WAY,49.104307,-122.675640,ZN 99, ,0,
5319,55267,EB 56 AVE FS 198 ST,56 AVE @ 198 ST,49.104293,-122.672810,ZN 99, ,0,
5341,55289,EB 56 AVE FS 200 ST,56 AVE @ 200 ST,49.104253,-122.668140,ZN 99, ,0,
5342,55290,EB 56 AVE FS 201A ST,56 AVE @ 201A ST,49.104221,-122.663650,ZN 99, ,0,
6022,55965,WB 57 AVE NS 142 ST,57 AVE @ 142 ST,49.106326,-122.826966,ZN 99, ,0,
10188,59590,EB 58 AVE FS 176 ST,58 AVE @ 176 ST,49.107725,-122.734514,ZN 99, ,0,
12260,59873,EB HWY 10 FS 152 ST,HWY 10 @ 152 ST,49.104301,-122.799876,ZN 99, ,0,
12314,59875,EB HWY 10 FS 168 ST,HWY 10 @ 168 ST,49.104151,-122.755791,ZN 99, ,0,
659,50652,NB VICTORIA DR FS E 41 AVE,VICTORIA DR @ E 41 AVE,49.233152,-123.065403,ZN 99, ,0,
1212,51203,NB VICTORIA DR FS FRASERVIEW DR,VICTORIA DR @ FRASERVIEW DR,49.212765,-123.065964,ZN 99, ,0,
1213,51204,NB VICTORIA DR FS E 61 AVE,VICTORIA DR @ E 61 AVE,49.214832,-123.065913,ZN 99, ,0,
1214,51205,NB VICTORIA DR FS BRIGADOON AVE,VICTORIA DR @ BRIGADOON AVE,49.216910,-123.065874,ZN 99, ,0,
1215,51206,NB VICTORIA DR FS UPLAND DR,VICTORIA DR @ UPLAND DR,49.218398,-123.065832,ZN 99, ,0,
1216,51207,NB VICTORIA DR FS E 54 AVE,VICTORIA DR @ E 54 AVE,49.220662,-123.065738,ZN 99, ,0,
1217,51208,NB VICTORIA DR FS E 51 AVE,VICTORIA DR @ E 51 AVE,49.223425,-123.065653,ZN 99, ,0,
1218,51209,NB VICTORIA DR FS E 49 AVE,VICTORIA DR @ E 49 AVE,49.225458,-123.065603,ZN 99, ,0,
1219,51210,NB VICTORIA DR FS WAVERLEY AVE,VICTORIA DR @ WAVERLEY AVE,49.227465,-123.065556,ZN 99, ,0,
1220,51211,NB VICTORIA DR FS E 45 AVE,VICTORIA DR @ E 45 AVE,49.229847,-123.065483,ZN 99, ,0,
1221,51212,NB VICTORIA DR FS E 43 AVE,VICTORIA DR @ E 43 AVE,49.231503,-123.065432,ZN 99, ,0,
660,50653,NB VICTORIA DR NS E 39 AVE,VICTORIA DR @ E 39 AVE,49.234784,-123.065348,ZN 99, ,0,
661,50654,NB VICTORIA DR FS E 38 AVE,VICTORIA DR @ E 38 AVE,49.236203,-123.065307,ZN 99, ,0,
662,50655,NB VICTORIA DR FS E 36 AVE,VICTORIA DR @ E 36 AVE,49.237698,-123.065288,ZN 99, ,0,
663,50656,NB VICTORIA DR FS E 33 AVE,VICTORIA DR @ E 33 AVE,49.240320,-123.065188,ZN 99, ,0,
664,50657,NB VICTORIA DR FS E 32 AVE,VICTORIA DR @ E 32 AVE,49.241893,-123.065138,ZN 99, ,0,
665,50658,NB VICTORIA DR NS KINGSWAY,VICTORIA DR @ KINGSWAY,49.244828,-123.065039,ZN 99, ,0,
1222,51213,NB VICTORIA DR FS E 26 AVE,VICTORIA DR @ E 26 AVE,49.247959,-123.064952,ZN 99, ,0,
1224,51215,NB VICTORIA DR FS E 22 AVE,VICTORIA DR @ E 22 AVE,49.250596,-123.064898,ZN 99, ,0,
1225,51216,NB VICTORIA DIVERSION FS VICTORIA DR,VICTORIA DIVERSION @ VICTORIA DR,49.253274,-123.066572,ZN 99, ,0,
1226,51217,NB COMMERCIAL DR FS FINDLAY ST,COMMERCIAL DR @ FINDLAY ST,49.254682,-123.068394,ZN 99, ,0,
1228,51219,NB COMMERCIAL DR FS E 14 AVE,COMMERCIAL DR @ E 14 AVE,49.258015,-123.069745,ZN 99, ,0,
1229,51220,NB COMMERCIAL DR FS E 12 AVE,COMMERCIAL DR @ E 12 AVE,49.259948,-123.069673,ZN 99, ,0,
8569,58087,NB COMMERCIAL DR FS E 6 AVE,COMMERCIAL DR @ E 6 AVE,49.265331,-123.069596,ZN 99, ,0,
8637,51225,NB COMMERCIAL DR FS E 3 AVE,COMMERCIAL DR @ E 3 AVE,49.268043,-123.069530,ZN 99, ,0,
1235,51226,NB COMMERCIAL DR FS E 1 AVE,COMMERCIAL DR @ E 1 AVE,49.269918,-123.069518,ZN 99, ,0,
1236,51227,NB COMMERCIAL DR FS GRANT ST,COMMERCIAL DR @ GRANT ST,49.271608,-123.069481,ZN 99, ,0,
1237,51228,NB COMMERCIAL DR FS CHARLES ST,COMMERCIAL DR @ CHARLES ST,49.273323,-123.069430,ZN 99, ,0,
1238,51229,NB COMMERCIAL DR FS NAPIER ST,COMMERCIAL DR @ NAPIER ST,49.275134,-123.069418,ZN 99, ,0,
1240,51231,NB COMMERCIAL DIVERSION FS VENABLES ST,COMMERCIAL DIVERSION @ VENABLES ST,49.277014,-123.069433,ZN 99, ,0,
1241,51232,NB COMMERCIAL DR FS E GEORGIA ST,COMMERCIAL DR @ E GEORGIA ST,49.278704,-123.070346,ZN 99, ,0,
1242,51233,NB COMMERCIAL DR FS E PENDER ST,COMMERCIAL DR @ E PENDER ST,49.280571,-123.070272,ZN 99, ,0,
1230,51221,NB COMMERCIAL DR FS E 10 AVE,COMMERCIAL DR @ E 10 AVE,49.261744,-123.069654,ZN 99, ,0,
2156,52136,EB SE MARINE DR FS FRASER ST,SE MARINE DR @ FRASER ST,49.210909,-123.090507,ZN 99, ,0,
2157,52137,EB SE MARINE DR AT PRINCE ALBERT ST,SE MARINE DR @ PRINCE ALBERT ST,49.210967,-123.088039,ZN 99, ,0,
2158,52138,EB SE MARINE DR FS ROSS ST,SE MARINE DR @ ROSS ST,49.211036,-123.083514,ZN 99, ,0,
2160,52140,EB SE MARINE DR FS KNIGHT ST BRIDGE,SE MARINE DR @ KNIGHT ST,49.210925,-123.075122,ZN 99, ,0,
2161,52141,EB SE MARINE DR FS ARGYLE ST,SE MARINE DR @ ARGYLE ST,49.210911,-123.071659,ZN 99, ,0,
2162,52142,EB SE MARINE DR FS BEATRICE ST,SE MARINE DR @ BEATRICE ST,49.209995,-123.067396,ZN 99, ,0,
11799,61717,CARVOLTH EXCHANGE BAY 9,CARVOLTH EXCHANGE @ BAY 9,49.159964,-122.660565,ZN 99, ,0,
12066,61959,WB HWY 1 OFFRAMP NS 156 ST,HWY 1 OFFRAMP @ 156 ST,49.195292,-122.789450,ZN 99, ,0,
330,50326,EB W BROADWAY FS GRANVILLE ST-,W BROADWAY @ GRANVILLE ST,49.263504,-123.137941,ZN 99, ,0,
